isolate_name	collection_date	last_modified	type	lineage	originating lab	submitting lab	id	duplicate
A/NewYork/A-WC-LVD-17-031/2017	2017-02-07T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1578	FALSE
A/NewYork/A-WC-LVD-17-032/2017	2017-02-12T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1579	FALSE
A/NewYork/A-WC-LVD-17-034/2017	2017-02-27T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1580	FALSE
A/NewYork/A-WC-LVD-17-035/2017	2017-02-25T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1581	FALSE
A/NewYork/A-WC-LVD-17-036/2017	2017-03-05T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1582	FALSE
A/NewYork/A-WC-LVD-17-038/2017	2017-03-13T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1583	FALSE
A/NewYork/A-WC-LVD-17-039/2017	2017-03-08T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1584	FALSE
A/NewYork/A-WC-LVD-17-040/2017	2017-03-12T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1585	FALSE
A/NewYork/A-WC-LVD-17-041/2017	2017-02-17T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1586	FALSE
A/NewYork/A-WC-LVD-17-042/2017	2017-04-02T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1587	FALSE
A/NewYork/A-WC-LVD-17-043/2017	2017-03-30T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1588	FALSE
A/NewYork/A-WC-LVD-17-044/2017	2017-04-08T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1589	FALSE
A/NewYork/A-WC-LVD-17-045/2017	2017-04-08T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1590	FALSE
A/NewYork/A-WC-LVD-17-046/2017	2017-04-06T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1591	FALSE
A/NewYork/A-WC-LVD-17-047/2017	2017-04-25T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1592	FALSE
A/NewYork/A-WC-LVD-17-048/2017	2017-02-21T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1593	FALSE
A/NewYork/A-WC-LVD-17-049/2017	2017-02-23T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1594	FALSE
A/NewYork/A-WC-LVD-17-050/2017	2017-02-14T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1595	FALSE
A/NewYork/A-WC-LVD-17-051/2017	2017-01-09T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1596	FALSE
A/NewYork/A-WC-LVD-17-052/2017	2017-02-28T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1597	FALSE
A/NewYork/A-WC-LVD-17-053/2017	2017-03-24T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1598	FALSE
A/NewYork/A-WC-LVD-16-015/2016	2016-04-14T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1599	FALSE
A/NewYork/A-WC-LVD-16-017/2016	2016-03-16T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1600	FALSE
A/NewYork/A-WC-LVD-16-020/2016	2016-03-02T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1601	FALSE
A/NewYork/A-WC-LVD-16-025/2016	2016-03-20T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1602	FALSE
A/NewYork/A-WC-LVD-15-054/2015	2015-11-03T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1603	FALSE
A/NewYork/A-WC-LVD-16-038/2016	2016-02-02T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1604	FALSE
A/NewYork/A-WC-LVD-16-056/2016	2016-02-21T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1605	FALSE
A/NewYork/A-WC-LVD-16-064/2016	2016-02-17T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1606	FALSE
A/NewYork/A-WC-LVD-16-065/2016	2016-03-08T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1607	FALSE
A/NewYork/02/2018	2018-01-17T05:00:00Z	2018-02-06T05:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1608	FALSE
A/NewYork/58/2017	2017-12-23T05:00:00Z	2018-02-06T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1609	FALSE
A/NewYork/55/2017	2017-12-16T05:00:00Z	2018-02-06T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1610	FALSE
A/NewYork/56/2017	2017-12-19T05:00:00Z	2018-02-06T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1611	FALSE
A/NewYork/53/2017	2017-12-14T05:00:00Z	2018-02-12T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1612	FALSE
A/NewYork/03/2018	2018-01-08T05:00:00Z	2018-02-21T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1613	FALSE
A/NewYork/06/2018	2018-01-18T05:00:00Z	2018-02-21T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1614	FALSE
A/NewYork/07/2018	2018-01-16T05:00:00Z	2018-03-13T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1615	FALSE
A/NewYork/09/2018	2018-02-02T05:00:00Z	2018-03-13T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1616	FALSE
A/NewYork/12/2018	2018-02-11T05:00:00Z	2018-03-13T04:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1617	FALSE
A/NewYork/08/2018	2018-01-30T05:00:00Z	2018-03-13T04:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1618	FALSE
A/NewYork/13/2018	2018-02-16T05:00:00Z	2018-03-19T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1619	FALSE
A/NewYork/01/2018	2018-01-10T05:00:00Z	2018-04-09T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1621	FALSE
A/NewYork/20/2018	2018-01-06T05:00:00Z	2018-05-01T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1623	FALSE
A/NewYork/32/2018	2018-03-11T05:00:00Z	2018-05-01T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1626	FALSE
A/NewYork/31/2018	2018-03-10T05:00:00Z	2018-05-01T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1627	FALSE
A/NewYork/33/2015	2015-03-30T04:00:00Z	2018-05-16T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1629	FALSE
A/NewYork/39/2018	2018-04-27T04:00:00Z	2018-07-30T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1633	FALSE
A/NewYork/28/2018	2018-03-16T04:00:00Z	2018-07-30T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1634	FALSE
A/NewYork/27/2018	2018-03-12T04:00:00Z	2018-07-30T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1635	FALSE
A/NewYork/38/2018	2018-04-27T04:00:00Z	2018-08-07T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1636	FALSE
A/NewYork/37/2018	2018-04-26T04:00:00Z	2018-08-13T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1637	FALSE
A/NewYork/21/2018	2018-02-25T05:00:00Z	2018-08-21T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1638	FALSE
A/NewYork/34/2018	2018-04-03T04:00:00Z	2018-09-05T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1639	FALSE
A/NewYork/15/2018	2018-02-21T05:00:00Z	2018-09-12T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1640	FALSE
A/NewYork/6696/2018	2018-01-04T05:00:00Z	2018-08-26T04:00:00Z	A/H3N2		  	 Other Database Import	1744	FALSE
A/NewYork/6697/2018	2018-01-05T05:00:00Z	2018-08-26T04:00:00Z	A/H3N2		  	 Other Database Import	1745	FALSE
A/NewYork/6642/2017	2017-12-29T05:00:00Z	2018-08-26T04:00:00Z	A/H3N2		  	 Other Database Import	1746	FALSE
A/NewYork/6643/2018	2018-01-10T05:00:00Z	2018-08-26T04:00:00Z	A/H3N2		  	 Other Database Import	1747	FALSE
A/NewYork/6495/2017	2017-12-14T05:00:00Z	2018-05-10T04:00:00Z	A/H3N2		  	 Other Database Import	1748	FALSE
A/NewYork/6496/2017	2017-12-15T05:00:00Z	2018-05-10T04:00:00Z	A/H3N2		  	 Other Database Import	1749	FALSE
A/NewYork/40/2018	2018-09-05T04:00:00Z	2018-11-13T05:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1753	FALSE
A/NewYork/41/2018	2018-09-05T04:00:00Z	2018-11-13T05:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1754	FALSE
A/NewYork/46/2018	2018-09-18T04:00:00Z	2018-11-29T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1755	FALSE
A/NewYork/55/2018	2018-12-13T05:00:00Z	2019-02-05T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1759	FALSE
A/NewYork/59/2018	2018-12-26T05:00:00Z	2019-02-13T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1760	FALSE
A/NewYork/03/2019	2019-01-05T05:00:00Z	2019-02-13T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1761	FALSE
A/NewYork/61/2018	2018-12-01T05:00:00Z	2019-02-13T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1762	FALSE
A/NewYork/06/2015	2015-01-06T05:00:00Z	2019-02-19T05:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1763	FALSE
A/NewYork/04/2019	2019-01-21T05:00:00Z	2019-02-21T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1764	FALSE
A/NewYork/05/2019	2019-01-28T05:00:00Z	2019-02-21T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1765	FALSE
A/NewYork/57/2018	2018-12-15T05:00:00Z	2019-02-21T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1766	FALSE
